Order_ID,Order_Date,Order_Priority,Customer_ID,Order_Status
TI-2011-1290,2011-07-15,Medium,CR-27302,shipped
TX-2011-9050,2011-09-13,Medium,PS-87602,in progress
YM-2011-9980,2011-09-27,Medium,CC-23702,pending
KZ-2011-1420,2011-10-03,Medium,SO-103352,in progress
AE-2011-9160,2011-10-03,Medium,PO-88653,shipped
YM-2012-8660,2012-01-03,Medium,EC-40502,shipped
KZ-2012-1360,2012-02-02,Medium,HZ-49502,pending
ZI-2012-380,2012-02-06,Medium,JG-51151,shipped
KZ-2012-2110,2012-03-28,Medium,MS-78302,in progress
ZI-2012-6350,2012-08-27,Medium,BM-17851,shipped
YM-2012-7640,2012-11-10,Medium,EN-37802,in progress
TX-2012-690,2012-11-15,Medium,TM-114902,in progress
UG-2012-9920,2012-12-03,Medium,LH-67501,in progress
KZ-2013-9370,2013-03-13,Medium,MS-75302,pending
UG-2013-8510,2013-03-18,Medium,JE-57151,shipped
ZI-2013-1180,2013-05-09,Medium,EB-38701,shipped
KZ-2013-3640,2013-06-19,Medium,TG-116403,pending
ZI-2013-7080,2013-07-30,Medium,BD-15001,shipped
KZ-2013-6610,2013-10-11,Medium,RB-95702,pending
KZ-2013-2740,2013-11-11,Medium,JR-57002,in progress
KZ-2013-6120,2013-12-20,Medium,TS-115052,pending
KZ-2014-1800,2014-02-10,Medium,TB-110552,pending
TX-2014-2770,2014-02-18,Medium,BT-14402,in progress
AE-2014-4120,2014-03-07,Medium,JD-57902,in progress
TI-2014-3380,2014-05-03,Medium,TM-110102,in progress
LH-2014-7700,2014-06-17,Medium,NS-85052,pending
KZ-2014-7670,2014-07-02,Medium,DL-29252,in progress
KZ-2014-6760,2014-10-07,Medium,CV-22952,shipped
TX-2014-360,2014-11-19,Medium,LL-68402,pending
ZI-2014-3570,2014-11-24,Medium,NG-84301,in progress
AE-2014-3830,2014-12-13,Medium,GH-46653,in progress
ZI-2014-9550,2014-12-18,Medium,JC-57751,pending
UG-2014-3970,2014-12-24,Medium,DP-31651,in progress
ZI-2014-6030,2014-12-25,Medium,JM-52501,in progress
KZ-2014-1640,2014-12-26,Medium,AF-8703,in progress
IN-2011-77549,2011-05-05,Medium,CC-126701,shipped
ID-2011-78592,2011-08-03,Medium,LH-171551,pending
ID-2011-55849,2011-08-31,Medium,BG-117401,in progress
ID-2011-27779,2011-10-18,Medium,RP-193901,pending
IT-2011-1258830,2011-11-30,Medium,SC-207252,in progress
IT-2011-2709916,2011-12-13,Medium,SC-200952,pending
IN-2012-44474,2012-04-16,Medium,EP-139151,pending
ID-2012-79789,2012-05-28,Medium,KB-163151,pending
IT-2012-1122046,2012-09-06,Medium,TS-216552,in progress
IN-2012-18469,2012-09-12,Medium,JL-158501,pending
IN-2012-54113,2012-10-11,Medium,PG-188951,pending
ID-2013-34177,2013-05-16,Medium,BK-112601,in progress
IT-2013-3655043,2013-08-05,Medium,JH-159852,in progress
IT-2013-4389315,2013-09-05,Medium,DB-134052,in progress
IN-2013-50025,2013-10-07,Medium,DC-132851,shipped
ID-2013-57004,2013-11-01,Medium,JH-158201,shipped
ES-2013-3825405,2013-12-03,Medium,BE-114102,pending
IT-2013-4993682,2013-12-04,Medium,MB-173052,pending
IN-2013-34198,2013-12-26,Medium,CL-118901,shipped
IT-2014-2305722,2014-01-22,Medium,GZ-144702,in progress
IN-2014-19022,2014-02-21,Medium,JG-151601,pending
ID-2014-37285,2014-03-25,Medium,EB-141101,shipped
IN-2014-68057,2014-08-07,Medium,JS-160301,shipped
IT-2014-3396005,2014-08-08,Medium,JS-158802,in progress
IT-2014-4709866,2014-08-11,Medium,JW-159552,pending
ES-2014-5706242,2014-08-15,Medium,BS-116652,in progress
IT-2014-4421359,2014-09-15,Medium,TG-216402,shipped
ID-2014-17342,2014-09-16,Medium,NM-185201,in progress
ID-2014-69338,2014-10-10,Medium,CC-121451,shipped
ID-2014-20205,2014-10-22,Medium,JC-153401,pending
IN-2014-60469,2014-10-27,Medium,SW-204551,pending
ID-2014-23796,2014-11-21,Medium,GT-147101,shipped
ES-2014-5784412,2014-11-25,Medium,PK-190752,pending
IT-2014-5534774,2014-12-20,Medium,BM-111402,pending
IT-2014-5217096,2014-12-26,Medium,TG-216402,shipped
ID-2011-85396,2011-02-07,Medium,SW-202751,in progress
SY-2011-8050,2011-06-23,Medium,AH-4652,shipped
ID-2011-84136,2011-07-02,Medium,LH-171551,shipped
ID-2011-85039,2011-09-26,Medium,LH-171551,pending
ID-2011-82785,2011-10-20,Medium,KT-164801,in progress
ID-2012-81189,2012-01-18,Medium,RH-195551,shipped
IT-2012-4635720,2012-01-24,Medium,LF-171852,shipped
ES-2012-3099065,2012-04-03,Medium,PF-191202,shipped
IN-2012-81623,2012-05-04,Medium,AP-109151,pending
IN-2012-85627,2012-06-18,Medium,EC-140501,shipped
ID-2012-83331,2012-06-26,Medium,LT-167651,pending
ID-2012-84927,2012-08-10,Medium,SC-200951,pending
ID-2012-82701,2012-08-27,Medium,DF-131351,in progress
ID-2012-81392,2012-10-24,Medium,AI-108551,shipped
ID-2012-83870,2012-10-26,Medium,PF-191201,in progress
IN-2012-84766,2012-11-19,Medium,GT-147551,shipped
IN-2013-84227,2013-03-26,Medium,BP-112901,pending
ID-2013-83933,2013-05-02,Medium,PG-188201,in progress
ID-2013-82092,2013-05-11,Medium,PT-190901,shipped
ES-2013-3327575,2013-05-18,Medium,JL-158352,shipped
ID-2013-80552,2013-07-12,Medium,AW-108401,pending
IT-2013-1376966,2013-08-14,Medium,AS-102402,in progress
IT-2013-3913129,2013-08-23,Medium,JF-153552,shipped
IT-2013-5672839,2013-09-04,Medium,GB-145752,in progress
IT-2013-3505199,2013-10-07,Medium,JJ-154452,pending
ID-2013-85536,2013-11-11,Medium,KH-165101,in progress
ES-2013-2316903,2013-12-19,Medium,MM-180552,shipped
ID-2014-82645,2014-02-04,Medium,JC-153851,in progress
ID-2014-82190,2014-04-04,Medium,LC-170501,pending
ID-2014-86593,2014-05-09,Medium,NR-185501,in progress
ID-2014-81819,2014-05-12,Medium,SC-208451,in progress
ID-2014-82050,2014-05-30,Medium,MT-178151,shipped
IN-2014-86796,2014-06-02,Medium,SC-200951,shipped
ES-2014-2156896,2014-08-07,Medium,EP-139152,in progress
IT-2014-2540551,2014-10-20,Medium,AM-107052,in progress
ID-2014-81364,2014-11-05,Medium,OT-187301,in progress
ID-2014-85970,2014-11-13,Medium,AJ-109601,pending
IT-2014-5062587,2014-11-20,Medium,DN-136902,pending
ID-2014-86733,2014-11-27,Medium,EJ-141551,shipped
IT-2014-5184244,2014-11-28,Medium,LF-171852,in progress
IT-2012-5787277,2012-05-08,Medium,DB-130602,pending
IT-2012-1941104,2012-06-11,Medium,PK-190752,pending
IT-2012-4913428,2012-08-21,Medium,ND-183702,pending
IT-2012-2805634,2012-12-17,Medium,EM-139602,in progress
IT-2013-2413489,2013-06-01,Medium,SJ-205002,in progress
IT-2013-4659236,2013-09-10,Medium,HA-149052,in progress
IT-2013-2508465,2013-09-19,Medium,CS-119502,pending
IT-2013-3113956,2013-09-25,Medium,EM-139602,shipped
IT-2013-5238226,2013-11-09,Medium,JG-151152,shipped
ES-2014-3185862,2014-08-25,Medium,LF-171852,shipped
IT-2014-5630655,2014-08-27,Medium,ZC-219102,in progress
IT-2014-3798415,2014-10-01,Medium,SG-204702,in progress
IT-2014-1768456,2014-12-23,Medium,JK-160902,pending
ID-2011-45272,2011-06-13,Medium,TZ-215801,pending
ID-2011-11385,2011-08-05,Medium,TH-211001,shipped
ID-2011-29389,2011-09-27,Medium,AG-109001,in progress
ID-2011-49101,2011-12-16,Medium,PO-188501,pending
IN-2011-40330,2011-12-22,Medium,HL-150401,shipped
ID-2012-30635,2012-04-14,Medium,IM-150551,pending
IN-2012-35598,2012-06-19,Medium,AW-108401,pending
ID-2012-48541,2012-07-12,Medium,TP-214151,in progress
ID-2012-26778,2012-07-30,Medium,EH-141851,in progress
ID-2012-32427,2012-08-27,Medium,PW-192401,in progress
ID-2012-65236,2012-08-28,Medium,AA-103751,shipped
ID-2012-59041,2012-10-04,Medium,CC-123701,pending
IN-2013-31384,2013-03-25,Medium,SW-202451,pending
ID-2013-35094,2013-03-29,Medium,JM-155801,pending
ID-2013-58740,2013-06-12,Medium,MK-181601,pending
ID-2013-75820,2013-06-18,Medium,CM-123851,in progress
ID-2013-70815,2013-08-19,Medium,JF-153551,in progress
ID-2013-71487,2013-08-22,Medium,HG-150251,pending
IN-2013-15893,2013-08-28,Medium,SS-208751,pending
ID-2013-43354,2013-09-19,Medium,GM-144401,pending
IN-2013-20548,2013-10-09,Medium,TG-216401,pending
ID-2013-62177,2013-10-17,Medium,JW-160751,shipped
ID-2013-26806,2013-11-21,Medium,PR-188801,pending
ID-2013-77836,2013-12-10,Medium,JS-160301,in progress
ID-2013-11777,2013-12-19,Medium,PF-191651,pending
ID-2013-77983,2013-12-31,Medium,EC-140501,pending
ID-2014-68505,2014-01-27,Medium,JE-157151,shipped
ID-2014-78942,2014-02-21,Medium,BF-110801,pending
ID-2014-52923,2014-05-05,Medium,BD-116351,shipped
ID-2014-53875,2014-05-07,Medium,ML-182651,in progress
ID-2014-51873,2014-05-08,Medium,HL-150401,shipped
ID-2014-68267,2014-05-19,Medium,AC-106601,shipped
ID-2014-26323,2014-05-21,Medium,DK-133751,pending
IN-2014-15690,2014-05-26,Medium,JM-152501,shipped
ID-2014-59489,2014-08-12,Medium,MC-178451,pending
ID-2014-57368,2014-08-26,Medium,CM-121601,shipped
ID-2014-45790,2014-09-23,Medium,MV-181901,pending
IN-2014-46686,2014-11-12,Medium,EJ-137201,pending
ID-2014-30026,2014-12-18,Medium,GA-147251,shipped
IN-2014-33498,2014-12-27,Medium,LS-172301,pending
IT-2011-4664416,2011-02-22,Medium,CM-123852,pending
IT-2011-1904026,2011-04-20,Medium,DL-128652,shipped
IT-2011-5810579,2011-06-17,Medium,JG-151152,pending
IT-2012-1509619,2012-01-05,Medium,CK-125952,shipped
ES-2012-2332844,2012-03-02,Medium,BT-116802,shipped
IT-2012-4810258,2012-03-16,Medium,TM-210102,shipped
IT-2012-1188964,2012-06-09,Medium,JK-160902,in progress
IT-2012-2494521,2012-06-15,Medium,PB-191052,in progress
ES-2012-3846568,2012-06-25,Medium,DB-134052,pending
ES-2012-4718408,2012-08-03,Medium,SS-205902,pending
IT-2012-4695448,2012-09-25,Medium,PS-187602,in progress
IT-2012-2965545,2012-11-20,Medium,KW-164352,in progress
IT-2013-5691714,2013-01-08,Medium,DP-131652,in progress
IT-2013-1230554,2013-01-16,Medium,SB-201852,pending
ES-2013-5791015,2013-05-17,Medium,MO-179502,in progress
IT-2013-3328104,2013-08-13,Medium,BS-116652,shipped
IT-2013-5843979,2013-11-09,Medium,HF-149952,pending
ES-2014-1876230,2014-03-04,Medium,JF-155652,shipped
IT-2014-5162314,2014-03-12,Medium,DN-136902,pending
IT-2014-1388520,2014-07-04,Medium,AC-106602,pending
ES-2014-3688258,2014-08-18,Medium,NP-187002,in progress
IT-2014-4055307,2014-08-23,Medium,JR-157002,shipped
IT-2014-4809306,2014-12-09,Medium,MK-181602,pending
IT-2014-5244847,2014-12-24,Medium,GM-146802,shipped
IT-2011-5951216,2011-01-13,Medium,SC-208002,pending
IT-2011-2204228,2011-05-09,Medium,PF-191202,shipped
IT-2011-3667641,2011-05-16,Medium,WB-218502,pending
IT-2011-1152860,2011-06-06,Medium,CL-118902,in progress
ES-2011-4508489,2011-09-14,Medium,BP-111552,pending
IT-2011-5091991,2011-12-13,Medium,JM-158652,pending
ES-2012-3987473,2012-04-09,Medium,PB-191502,in progress
IT-2012-2478809,2012-04-16,Medium,HF-149952,in progress
IT-2012-4831874,2012-04-22,Medium,KM-167202,in progress
IT-2012-2013268,2012-06-29,Medium,MV-181902,pending
IT-2012-5981970,2012-08-24,Medium,LH-171552,shipped
ES-2012-5505172,2012-12-06,Medium,DB-130602,in progress
IT-2013-4986842,2013-04-05,Medium,CC-125502,in progress
ES-2013-2672620,2013-08-28,Medium,SC-200952,in progress
ES-2013-1912825,2013-10-01,Medium,JE-154752,pending
IT-2013-3132916,2013-12-24,Medium,RB-195702,shipped
IT-2014-2321796,2014-04-02,Medium,IL-151002,in progress
IT-2014-2236061,2014-08-07,Medium,DP-130002,shipped
ES-2014-3309259,2014-08-08,Medium,CS-119502,pending
IT-2014-4749412,2014-09-18,Medium,MB-180852,shipped
IT-2014-5563463,2014-12-04,Medium,AB-101052,shipped
IT-2014-1325278,2014-12-10,Medium,PM-189402,pending
IT-2014-2436545,2014-12-16,Medium,MS-175302,shipped
NI-2011-2280,2011-01-15,Medium,MB-80851,pending
NI-2011-1790,2011-03-03,Medium,AJ-9601,in progress
NI-2011-4420,2011-03-04,Medium,JL-58351,in progress
NI-2011-9380,2011-06-15,Medium,JK-53701,shipped
NI-2011-8960,2011-11-21,Medium,TT-112201,pending
NI-2012-7400,2012-01-17,Medium,GT-47101,in progress
NI-2012-280,2012-02-21,Medium,TP-111301,in progress
NI-2012-730,2012-03-12,Medium,HG-50251,pending
NI-2012-8920,2012-06-06,Medium,MW-82201,shipped
NI-2012-8210,2012-09-25,Medium,SV-109351,shipped
NI-2012-4270,2012-11-09,Medium,CC-25501,pending
NI-2012-6300,2012-11-28,Medium,JF-54901,pending
NI-2012-9150,2012-12-24,Medium,RD-99301,shipped
NI-2013-9450,2013-01-14,Medium,DL-29251,in progress
NI-2013-9400,2013-03-11,Medium,JH-61801,shipped
NI-2013-9850,2013-03-13,Medium,MH-80251,shipped
NI-2013-7990,2013-05-08,Medium,PJ-90151,in progress
NI-2013-680,2013-05-13,Medium,HZ-49501,shipped
NI-2013-2300,2013-06-24,Medium,JL-51301,pending
NI-2013-2460,2013-08-15,Medium,SC-103051,shipped
NI-2014-6050,2014-01-06,Medium,SC-108001,in progress
NI-2014-9270,2014-02-11,Medium,CM-21901,shipped
NI-2014-2600,2014-03-11,Medium,BS-17551,pending
NI-2014-890,2014-03-19,Medium,TS-115051,pending
NI-2014-7790,2014-03-25,Medium,MG-81451,in progress
NI-2014-3610,2014-04-09,Medium,FH-43501,in progress
NI-2014-8250,2014-05-29,Medium,FM-43801,pending
NI-2014-1150,2014-06-18,Medium,NC-84151,shipped
NI-2014-2700,2014-06-18,Medium,PR-88801,in progress
NI-2014-1420,2014-09-01,Medium,CR-27301,shipped
NI-2014-8570,2014-09-18,Medium,NF-83851,shipped
NI-2014-6120,2014-10-29,Medium,JF-52951,in progress
NI-2014-250,2014-12-09,Medium,JB-59251,in progress
NI-2014-1910,2014-12-15,Medium,JG-51601,shipped
NI-2011-4520,2011-03-16,Medium,SV-109351,pending
NI-2011-4130,2011-03-18,Medium,ND-83701,pending
NI-2011-8520,2011-06-27,Medium,GH-44251,pending
NI-2011-5880,2011-08-01,Medium,JL-58351,in progress
NI-2011-1650,2011-08-09,Medium,SH-103951,pending
NI-2011-1420,2011-09-12,Medium,DK-29851,shipped
NI-2011-4040,2011-09-20,Medium,NC-84151,in progress
NI-2011-3480,2011-12-14,Medium,AG-3301,pending
NI-2012-6840,2012-06-08,Medium,IG-50851,in progress
NI-2012-3320,2012-06-19,Medium,CC-22201,pending
NI-2012-1580,2012-09-04,Medium,DB-32101,in progress
NI-2012-8510,2012-12-08,Medium,GW-46051,in progress
NI-2012-1210,2012-12-18,Medium,JF-52951,shipped
NI-2012-9360,2012-12-24,Medium,TC-112951,pending
NI-2013-8160,2013-02-25,Medium,BD-16351,shipped
NI-2013-3140,2013-03-30,Medium,AG-3301,in progress
NI-2013-4750,2013-05-20,Medium,JK-56251,pending
NI-2013-2800,2013-12-17,Medium,KA-65251,shipped
NI-2014-3940,2014-01-28,Medium,LT-71101,in progress
NI-2014-2310,2014-06-20,Medium,EM-39601,shipped
NI-2014-1380,2014-07-17,Medium,BT-14401,pending
NI-2014-8450,2014-10-14,Medium,SB-101851,in progress
NI-2014-8030,2014-11-07,Medium,DW-35401,shipped
NI-2014-9790,2014-11-19,Medium,JH-58201,pending
NI-2014-9580,2014-11-25,Medium,DO-34351,shipped
NI-2014-2680,2014-11-26,Medium,GA-45151,pending
NI-2014-8760,2014-12-08,Medium,HG-50251,shipped
NI-2014-6290,2014-12-18,Medium,JR-57001,shipped
NI-2014-9880,2014-12-24,Medium,LC-70501,pending
NI-2014-3370,2014-12-30,Medium,NF-83851,in progress
NI-2011-3080,2011-02-17,Medium,RD-97201,shipped
NI-2011-20,2011-06-02,Medium,BM-11401,pending
NI-2011-9390,2011-08-18,Medium,DC-28501,shipped
NI-2011-9240,2011-08-24,Medium,Co-26401,shipped
NI-2011-6910,2011-10-29,Medium,JC-53851,in progress
NI-2011-2740,2011-12-05,Medium,AA-6451,pending
NI-2011-5560,2011-12-08,Medium,JK-56251,pending
NI-2011-9840,2011-12-28,Medium,JM-55801,shipped
NI-2012-9860,2012-01-06,Medium,AA-3751,pending
NI-2012-7670,2012-03-05,Medium,RD-99001,shipped
NI-2012-2330,2012-03-19,Medium,EB-38701,pending
NI-2012-8050,2012-04-09,Medium,DB-36151,in progress
NI-2012-8280,2012-06-07,Medium,LC-68701,in progress
NI-2012-9640,2012-11-12,Medium,SG-100801,shipped
NI-2013-1880,2013-02-26,Medium,MH-74551,shipped
NI-2013-3260,2013-02-26,Medium,BF-10801,pending
NI-2013-5740,2013-05-03,Medium,AG-3301,shipped
NI-2013-4580,2013-08-07,Medium,CR-27301,shipped
NI-2013-5960,2013-09-03,Medium,SC-103051,in progress
NI-2013-6940,2013-10-16,Medium,SC-103051,shipped
NI-2014-4590,2014-01-20,Medium,CG-25201,shipped
NI-2014-330,2014-01-31,Medium,SF-100651,pending
NI-2014-9290,2014-02-13,Medium,SC-107251,pending
NI-2014-7020,2014-04-21,Medium,RA-92851,in progress
NI-2014-5300,2014-04-25,Medium,SS-108751,pending
NI-2014-4860,2014-06-10,Medium,JD-60151,shipped
NI-2014-7860,2014-06-19,Medium,EB-41101,pending
NI-2014-5460,2014-07-09,Medium,RC-99601,pending
NI-2014-5880,2014-08-07,Medium,TB-115201,shipped
NI-2014-7410,2014-08-12,Medium,SF-102001,pending
NI-2014-5790,2014-09-04,Medium,GM-44401,shipped
NI-2014-6650,2014-09-27,Medium,RE-94501,pending
NI-2014-130,2014-10-12,Medium,TB-115201,pending
NI-2014-9570,2014-11-10,Medium,CM-22351,in progress
NI-2014-2140,2014-12-16,Medium,MC-75751,in progress
NI-2014-5830,2014-12-19,Medium,JK-60901,shipped
MX-2011-165162,2011-03-23,Medium,EJ-141553,in progress
US-2011-115875,2011-07-18,Medium,JG-151153,in progress
MX-2011-102988,2011-09-13,Medium,NW-184003,in progress
MX-2011-127194,2011-10-12,Medium,SV-209353,shipped
MX-2012-165330,2012-01-08,Medium,PF-192253,in progress
MX-2012-112466,2012-06-27,Medium,AP-109153,in progress
MX-2012-111465,2012-07-10,Medium,SA-208303,in progress
MX-2012-169663,2012-12-27,Medium,LH-167503,pending
MX-2013-134649,2013-07-11,Medium,TP-211303,pending
US-2013-101721,2013-08-12,Medium,PO-188503,pending
US-2013-107776,2013-10-09,Medium,SG-206053,in progress
US-2013-130239,2013-11-14,Medium,LP-170803,shipped
MX-2013-118836,2013-12-23,Medium,JK-152053,pending
US-2014-162747,2014-03-11,Medium,PO-188653,pending
MX-2014-127299,2014-05-17,Medium,JK-153703,in progress
MX-2014-118381,2014-10-24,Medium,BD-117253,pending
MX-2014-139402,2014-11-07,Medium,DB-132103,in progress
MX-2014-133473,2014-11-08,Medium,AF-108853,in progress
US-2014-155124,2014-12-26,Medium,BD-113203,pending
MX-2011-106173,2011-08-10,Medium,JD-157903,pending
MX-2011-155719,2011-12-06,Medium,MS-175303,pending
MX-2011-128916,2011-12-07,Medium,BD-116353,in progress
US-2012-116288,2012-07-12,Medium,SV-203653,in progress
MX-2012-165764,2012-09-06,Medium,AA-104803,in progress
US-2012-129805,2012-09-24,Medium,GB-145753,shipped
MX-2012-141915,2012-10-10,Medium,MD-173503,pending
MX-2012-105424,2012-11-19,Medium,TP-214153,shipped
MX-2012-123764,2012-12-05,Medium,DK-128953,pending
MX-2013-108952,2013-06-11,Medium,BF-110803,pending
MX-2013-152485,2013-10-15,Medium,IL-151003,in progress
MX-2013-153094,2013-11-07,Medium,IL-151003,shipped
US-2013-104969,2013-11-14,Medium,NS-185053,pending
MX-2013-131436,2013-12-06,Medium,BW-112003,pending
MX-2014-169866,2014-01-09,Medium,RH-196003,shipped
US-2014-137988,2014-03-14,Medium,Co-126403,pending
US-2014-167178,2014-05-01,Medium,SC-208453,pending
MX-2014-116652,2014-08-19,Medium,LT-167653,in progress
MX-2014-125633,2014-09-18,Medium,WB-218503,shipped
US-2014-147578,2014-10-24,Medium,DL-129253,in progress
US-2014-114664,2014-11-12,Medium,BD-116203,pending
MX-2011-111318,2011-11-22,Medium,DP-131653,shipped
US-2012-122252,2012-02-02,Medium,JF-154153,pending
MX-2012-163944,2012-05-04,Medium,GT-147103,pending
MX-2012-129623,2012-05-24,Medium,PT-190903,in progress
MX-2012-127103,2012-06-15,Medium,JP-155203,pending
MX-2012-131121,2012-07-09,Medium,MC-172753,pending
MX-2012-105067,2012-08-08,Medium,EJ-141553,pending
US-2012-167570,2012-12-14,Medium,RD-195853,in progress
MX-2013-169096,2013-05-29,Medium,EP-139153,shipped
MX-2013-167059,2013-06-19,Medium,NC-183403,shipped
US-2013-157427,2013-07-10,Medium,SG-206053,shipped
MX-2013-125591,2013-07-14,Medium,FH-143503,in progress
MX-2013-140592,2013-08-16,Medium,JM-152503,in progress
US-2013-123834,2013-08-30,Medium,HZ-149503,pending
MX-2013-100468,2013-11-01,Medium,BD-116203,shipped
MX-2013-108959,2013-11-28,Medium,RB-193303,shipped
US-2013-131212,2013-12-02,Medium,SC-203803,pending
MX-2014-160381,2014-07-07,Medium,SC-207253,in progress
MX-2014-101119,2014-09-26,Medium,JD-157903,in progress
MX-2014-106355,2014-10-17,Medium,SG-206053,in progress
US-2014-143441,2014-10-27,Medium,TT-210703,shipped
MX-2014-141789,2014-10-29,Medium,RD-194803,shipped
MX-2014-137995,2014-11-21,Medium,AG-102703,shipped
MX-2014-166905,2014-12-25,Medium,PT-190903,in progress
MX-2011-124555,2011-01-27,Medium,BW-110653,pending
US-2011-169957,2011-06-28,Medium,BS-117553,in progress
MX-2011-111458,2011-07-13,Medium,MS-173653,pending
US-2011-129504,2011-07-22,Medium,MJ-177403,in progress
MX-2011-160437,2011-08-25,Medium,CS-119503,in progress
US-2011-126256,2011-09-08,Medium,MS-175303,shipped
US-2011-157441,2011-10-08,Medium,JS-158803,shipped
US-2011-140935,2011-12-13,Medium,BD-117703,shipped
MX-2012-120376,2012-05-25,Medium,NS-185053,pending
US-2012-153836,2012-10-02,Medium,JW-159553,in progress
MX-2012-101791,2012-11-09,Medium,SW-202753,in progress
US-2012-156860,2012-12-11,Medium,PO-188653,in progress
MX-2012-104528,2012-12-18,Medium,TH-211003,shipped
MX-2013-113418,2013-03-04,Medium,CC-122203,in progress
MX-2013-118101,2013-03-27,Medium,AS-100903,pending
MX-2013-149524,2013-04-26,Medium,AH-102103,in progress
MX-2013-135580,2013-05-03,Medium,SS-205903,pending
MX-2013-135090,2013-05-18,Medium,DK-130903,shipped
US-2013-119592,2013-06-18,Medium,MO-175003,in progress
MX-2013-133921,2013-08-09,Medium,WB-218503,shipped
MX-2013-123127,2013-08-22,Medium,MS-173653,pending
MX-2013-102036,2013-09-20,Medium,RE-194503,shipped
MX-2013-143875,2013-10-14,Medium,CL-118903,shipped
US-2013-158281,2013-12-11,Medium,AA-103753,in progress
MX-2013-168872,2013-12-17,Medium,MC-175753,pending
MX-2013-132416,2013-12-24,Medium,SG-206053,shipped
MX-2014-145051,2014-02-24,Medium,TS-210853,in progress
US-2014-123484,2014-03-21,Medium,KT-164653,pending
MX-2014-132528,2014-04-15,Medium,TT-212203,pending
US-2014-113208,2014-04-23,Medium,AH-102103,in progress
US-2014-139444,2014-05-06,Medium,NR-185503,shipped
